node,fee,num_trans
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,70.47,30
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,69.615,35
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,65.86,178
02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,56.480000000000004,108
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,55.913,931
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,47.7,45
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,46.64,44
0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,44.496,42
023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,42.400000000000006,40
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,42.129999999999995,25
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,39.2,245
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,34.5,2
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,33.05,2
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,32.86,31
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,32.5,5
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,30.740000000000002,29
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,29.68,28
03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,28.16,411
02d7644910e8a939e4eab67de96fe4fc7f88e52c9f8da79591c9e34db7266295fb,28.0,4
032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,27.560000000000002,26
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,26.5,25
0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,26.5,25
0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,25.44,24
03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,25.128,24
0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f,25.0,1
038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,24.6,12
027ba5217fecd12ebb621e51b88b8c9640cce659bd894f4c8e820e09173826fca2,22.037,4
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,21.200000000000003,20
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,21.200000000000003,20
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,21.200000000000003,20
0314ecd09f2c9887530ed99436a20dd62607fa0fa0a8d0e2f630cf27f86e91e5f9,21.0,3
03f38829a9b9131e3a0887ca21fd042f2d07bd7f151fffefcc3d1585f24c1b3e7e,21.0,3
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,20.14,19
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,19.200000000000003,12
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,19.200000000000003,12
0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,19.080000000000002,18
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,19.080000000000002,18
03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,18.92,22
03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,18.02,17
032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,18.02,17
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,17.54,14
03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,16.96,16
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,16.85,5
03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,16.085,19
034143d1a45cb9bcb912eab97facf4a971098385c4701753d6bc40e52192d0c04f,15.25,25
029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,14.84,14
02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,14.84,14
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,14.84,14
0319fec13dcb6df5b6a0cee49e85b4f6c48e5387d62d67858d6d46615b6e683f81,14.84,14
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,14.84,14
0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,14.84,14
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,14.517999999999999,119
026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,14.4,9
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,14.066,26
02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,14.0,2
0348e881b4474d71c1f0825f54e3d99e487ece8a41f3fbf1c4de469833ab27206c,14.0,2
025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,13.8,12
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,13.794,6
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,13.780000000000001,13
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,13.780000000000001,13
032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,13.780000000000001,13
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,13.58,193
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,13.58,43
0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,12.879,81
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,12.82,97
02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,12.8,8
024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca,12.8,8
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,12.72,12
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,12.72,12
023f5e3582716bed96f6f26cfcd8037e07474d7b4743afdc8b07e692df63464d7e,12.72,12
02b63f62d2109b05deb45d18dde6c829d1df4825dfc104f858e5ec165bc6b11690,12.72,12
026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09,12.72,12
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,12.72,12
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,12.09,39
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,11.66,11
0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,11.66,11
0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,11.66,11
0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac,11.66,11
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,11.66,11
03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,11.66,11
02c1ac5cee87e4f40f24ea4560ab0e63f398ef5fb630cf50a0e2f638ce51e3169e,11.200000000000001,7
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,10.838,17
027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,10.600000000000001,10
03e5df5eb4e8164c16d4dcc4d3a5bf9d4382036f758081b89c6825076d766426c0,10.600000000000001,10
026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,10.600000000000001,10
03f259a1908e98d3b618c79581e0ee04295a55e2d61e609db40f4e6f38c526a46a,10.600000000000001,10
02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,10.600000000000001,10
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,10.600000000000001,10
03f163a59b2929b4b515d9dfd558f15ce23e95eadc109de013e6f7080d24644be2,10.5,15
037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f,9.600000000000001,6
03e81a5b8af31bc00a1c1c08419d3272b4982db02feafd739904df2edfcbdf6f7e,9.600000000000001,6
03301e633b25d769377bf75ce6b6ed2ec570270bc06c8c02bf33c5bd2aa47da098,9.600000000000001,6
024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,9.600000000000001,6
03728053580578793c83d47f235b187f513dcddda4135e7764f53e40c6d2adea69,9.540000000000001,9
039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,9.540000000000001,9
03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,9.540000000000001,9
03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,9.540000000000001,9
023b7dba0075975778c820a56a157de5eed67e988e6c7edd723af73ad20e4463ed,9.540000000000001,9
0204a2b95b4c208383d7f02e741a8bfd5b5b7e8bea8d1543b1255da8342d9f2c6b,9.540000000000001,9
03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,9.540000000000001,9
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,9.120000000000001,57
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,9.048,3
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,8.701,28
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,8.48,8
0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a,8.48,8
02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,8.48,8
02de4ba1b08b2895bde816f012d4b4a5fdd797dfdf6443c28db183ca4a83043835,8.48,8
029afc726a18abc8dc75ef6c9ed34354c275261086597d98067dd972bd72965943,8.48,8
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,8.48,8
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,8.48,8
020b939e5146cf4ead29e64e9dfe765277ad9c623d80160a2aca204f3ccd550567,8.4,15
020327bbd6b7ebf577a041e24cbdc0b3ddb6ec4a2ec89e271260fc9d6fbaccc80a,8.38,7
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,8.235,135
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,8.16,136
02d4531a2f2e6e5a9033d37d548cff4834a3898e74c3abe1985b493c42ebbd707d,8.0,5
033613d280de1eba995c7545e93caf76cfba41bef88c2d6732a67ce06c168b3acb,8.0,5
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,7.72,62
039d510570ab6e65fc8fb1f9ada5b63dc0f703a8d7dbde2fc11fb6f1e5810f6bbb,7.68,12
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,7.55,91
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,7.42,7
03f9ceb115a119594b4688ceed35feb80f33a3dd0f5cf688a7493c1a7217633931,7.42,7
021bbb8db00487ea8cc040533224f6bca1dae0b2aaf5489797eee16ebd2b6ad00b,7.42,7
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,7.42,7
03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,7.42,7
032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,7.42,7
030a4f1cb85c463a4115b78900f0159192f033324c12c88aec931b16b27abe22ad,7.42,7
03038c30c32821a3f61eb37d64347575bda0c609fa0b4238d45a138947e1f4edce,7.42,7
0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,7.42,7
0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,7.42,7
0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,7.42,7
02cb2677db78e50a6d178092bf8c9b1f0e7d4b9a2bed918bc3f276c89c1649ba5b,7.42,7
02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,7.42,7
03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,7.42,7
03fd301591b3809cbf63c94f159623d4e97b23703e60422d674ca6fc584b27fbe5,7.0,1
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,7.0,1
03f8ab9b7496be92ce370e0224661d5d2de80bca8f505d66f1226d0e6002007d2a,7.0,1
02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf,7.0,1
023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,7.0,1
02f40890af885da4673f0ee9725ee74bb2c66d6491cc4334056a2701057993e61d,6.720000000000001,12
02f45d28f3477a408d0d3e18a6cdedae9d58df18cf271ac84a0ce7d00699f38d19,6.5,1
03a46be38d068c2bc5af3fc13da840790ed5643f3d6d27e5e34d67ed2aec16ce67,6.4,4
03939ff69d65a13c4bb2585042e7eb7e75a7c77289ab5794d1b973721d86c6839c,6.4,4
03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,6.4,4
02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,6.4,4
027c3b1cc5a649d5f6f7be2d591e34c37dc146fbed54d7f4c85898f9330107fe1c,6.4,4
02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,6.36,6
039401f72bc0d40efb58b01de15527a2a5ae1943d7c29067b725a1467a93c7e66f,6.36,6
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,6.36,6
0398212beaa280eabc2223dcacf248496c59195fea23a7684888cb948baa9f38e6,6.36,6
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,6.36,6
02b414e4e29a685b8699152be47a0420fa3c8ab59629d2da2d6c0a95c582636350,6.36,6
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,6.36,6
037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,6.36,6
0384cbcc619ed15a7b0d3ef1dabb7adf554ed58ce93ef3fb82bafd046e82f4fb97,6.36,6
0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,6.36,6
02354f446c12c9759409f533cc180dd400ace7e2efd93d4791c6147a883ca37cf0,6.36,6
037adcc69c3bc426516184dede4078dfa81a0d8131ae95b37d90e68edc89731f41,6.36,6
03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,6.36,6
0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,6.36,6
020de548b86e373e795e37343c9ef6f972d45ade479cc71ed5a9a7dac2588d0a37,6.36,6
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,6.26,21
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,6.204,26
0256e4c629fb563485762666512d3c1f3d8bb58ba39021aedfadc9c89592b22180,6.0,1
023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,5.917,97
02ccf167c482cbcd41c9a3ff3fe05504368db8911319d7851186b097a509d912c0,5.9,15
03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,5.300000000000001,5
02a15d043069892b1f93bdf4bf0160447afd61f7f23548bf1c56d92fd9744281e6,5.300000000000001,5
03d13612439b12fa96583ab294461e07837729769cb62d3e9f792a0a3dbb18f6d4,5.300000000000001,5
0204e5a5ff14b090c1210cb99e7e616f840e0ef1b08fc9a268d13b7a2e5e997845,5.300000000000001,5
03f78684b49e125d73c1801b3529f7d663f08ae7e1dd5db416fe69d9cb47b1c50f,5.300000000000001,5
030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,5.300000000000001,5
038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,5.300000000000001,5
0384d130bfd760b6e9e1155963558367533552ef971563a72c6c5cb117af9db93d,5.300000000000001,5
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,5.300000000000001,5
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,5.300000000000001,5
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,5.300000000000001,5
03f6909c9c7f32df56567e7b8169c58dde716d341dc714b1596e3f4d5d647476d1,5.300000000000001,5
0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,5.300000000000001,5
0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217,5.300000000000001,5
027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,5.300000000000001,5
0354fcd9f1554f3505238e1b3c29223868953730c30b6565ad482dc31e90bcfa93,5.300000000000001,5
02d87c093848fcc3d36d42d0dd0c44eb6dda033f399783a6a78d93408bf4227851,5.300000000000001,5
03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,5.300000000000001,5
02d98ee97760aba8124606c177d0e4c246fc6cd7bd8f8bd3857f20805a62ecbc26,5.300000000000001,5
03a21c0c2a4fdc1179f07710c32fe49804d3e2b0b1bdc760dc11cbf116da3bb363,5.300000000000001,5
025537b1ae30299f02714199843650b58adf2ff59a013e40e56bb1330fefbe99df,5.300000000000001,5
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,5.300000000000001,5
02c864dcb28ce0c0ee0b395f7bc047eaf12778912c1d37c42ead40adba36cffafd,5.300000000000001,5
02628d8e2f33869db7417c8da48947d441dcd839e0a3ce5e91f9c790d1131cf9f7,5.300000000000001,5
03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,5.22,87
02cca6c5c966fcf61d121e3a70e03a1cd9eeeea024b26ea666ce974d43b242e636,5.2,4
020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,5.132,35
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,5.069999999999999,11
035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,5.040000000000001,9
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,4.94,24
02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3,4.88,8
0283065d6d5b1fbeaa1f21e62755b4b834c4fabd2765d9522f5a79ec216fec3013,4.808,8
035aef5661e1a6e370db60dc0455796800afd5b51fbc12a0a8b34836b15f5d7ef6,4.800000000000001,3
022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,4.800000000000001,3
02f8220c901057c536fc8b4fdffd4f88b8ddd9cf811af03bbf85dd2c1eb25a7262,4.383,39
029ccbe1f4835d0fd4258d215a03a3ba6860ff2c49ab58b9207aa27455c5d1815c,4.26,21
02a67fe8864f59d9ec443a9b4a70b0e12dfb791ac2307a460f6ca94c1bc9a1d8d4,4.24,4
02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,4.24,4
03c1a4a429bec19c8f86b799ebb06583188f74dd0626f69f8303ff7f53cdc51110,4.24,4
02d7cf25ef92bd4dfb6aa9a0e7d955a1225c5f168328b771c6d194fec359302d30,4.24,4
02ec7ef744397834c3015fc6486ef9d5d51820fddd42d951165f74b3af23591f17,4.24,4
02ee8c98a78d8061f6c9c09a9b36b05e02e03736609ea5e5eb8afdcd7f7163c50f,4.24,4
026ba4fea7ba82e578ce294bd168daa25f7950db0409c15145036f25c905ccfd9a,4.24,4
027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,4.24,4
03e0114d95ad6e7bc8bb8602fc27d44105527252952ae2aac197883b661d7c8153,4.24,4
03f006cd6c04920a63902df45be3baa4e7df82eed9c1e7f46e8441d57199682fa3,4.24,4
02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,4.24,4
02e4aaf7c4f4b8ccb105ddf90ff991a76d43a2b732bac12dda043add4ef51846ed,4.24,4
03961c8b69c7e8e52a49d3f563d9b6160a2a235a19c8bc7eebde35fb3ae6fa0c32,4.24,4
0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8,4.24,4
030e387dbd1eb8d31f721cf0a055f6b986ddeb0e8091bae4e0baad713e91d10209,4.24,4
031f8400b123834edd5736de9aac14ec0d77c11bff27f5a6eb0da5f6ce66ef0975,4.24,4
03785c99cd75dcd0b3f2f4cedc5a82e108396abba65f107e97d93e3fdb212d38f4,4.24,4
033181a72d4d61c6f3138240d98994e9553726bc65c892e9fe7a7b728a54005a36,4.24,4
036f709187264df770bd453270a95b579595a42cd89eab2ea437dfd537048a7250,4.24,4
0336bf99875b31ad9d78f2788d75bcb3deb52ff71ceac1ed96c5a6ff8aa3a429b3,4.24,4
0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,4.24,4
0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,4.24,4
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,4.24,4
02b3877314aff657216ceac039244fe94e7116af10cfffac0232fefa5903c62a58,4.24,4
02d362505e2d7201a9ba342beda0ace7bde0ef24d60ae9b5aa43e21f13df9f1968,4.24,4
02a3f6b694fb61c9211652340e5a5b0eeccad88701879ed1020ce5dd476c3e9691,4.24,4
02e389d861acd9d6f5700c99c6c33dd4460d6f1e2f6ba89d1f4f36be85fc60f8d7,3.84,12
02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f,3.5999999999999996,60
03fbe1c1baedbc99b2642ae524d9c2a6f12b771a3ab91e0f56ca6efc6f7f7d53b6,3.54,3
034955913a44e335be62b4e9ee33be036f72d150302163d2cd02ae6546ce9ce899,3.4000000000000004,34
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,3.36,56
031567fdf33cb9b4ab081019199295ffce38218751842a403e9fcf48778e4c3022,3.3000000000000003,5
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,3.2190000000000003,3
03975535656e13c2b0b534f601d5f1f6d9ea4b13745604e8619269fd00ce927ae3,3.2,2
038d0543c2f838fc6229bd7b80df46d8bad9f30c874ee3ac4578c4ce6f57956f08,3.2,2
031ad40e94278c0f90284831a4335cf59d17e5de12c249e7ecb3c2a4901fc435b1,3.2,2
0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,3.2,2
